t,ego_x,ego_y,ego_z,ego_speed,ego_vx,ego_vy,lead_x,lead_y,lead_z,dist_lead,behavior
3.349999999999996,-32.624000549316406,32.92707061767578,10.44332218170166,5.895876031353531,4.908120155334473,-3.266758441925049,-16.542226791381836,34.5370979309082,10.706048011779785,16.162166783904546,1
3.399999999999996,-32.365413665771484,32.79574203491211,10.447735786437988,5.835290758822583,4.453220844268799,-3.7708675861358643,-16.44993782043457,34.53588104248047,10.707623481750488,16.010323393022507,1
3.4499999999999957,-32.12601089477539,32.641990661621094,10.451818466186523,5.982221006796927,4.417101860046387,-4.034374713897705,-16.359874725341797,34.53468322753906,10.709176063537598,15.879336726142038,1
3.4999999999999956,-31.89645004272461,32.467899322509766,10.455670356750488,6.312283359071231,4.693160533905029,-4.221275329589844,-16.270071029663086,34.53348922729492,10.710707664489746,15.762308927140085,1
3.5499999999999954,-31.65945053100586,32.27852249145508,10.459576606750488,6.593155755016671,5.1501336097717285,-4.116530895233154,-16.182493209838867,34.53232192993164,10.7122163772583,15.640198842409319,1
3.599999999999995,-31.40452766418457,32.08274459838867,10.463780403137207,6.789614977975712,5.3199262619018555,-4.218679428100586,-16.094953536987305,34.53115463256836,10.713709831237793,15.504121118322692,1
3.649999999999995,-31.135576248168945,31.88351058959961,10.468279838562012,6.935870456078657,5.242722034454346,-4.540943145751953,-16.009586334228516,34.53002166748047,10.715181350708008,15.355767377828231,1
3.699999999999995,-30.866037368774414,31.67194938659668,10.472840309143066,7.224058864983055,5.41562557220459,-4.781006813049316,-15.924330711364746,34.52888870239258,10.716635704040527,15.21238640352725,1
3.7499999999999947,-30.59372329711914,31.445430755615234,10.477439880371094,7.508644833699869,5.849644660949707,-4.707590103149414,-15.840864181518555,34.52778244018555,10.718071937561035,15.071421432371027,1
3.7999999999999945,-30.307050704956055,31.212909698486328,10.482274055480957,7.7942517636109026,6.367571830749512,-4.494929313659668,-15.757378578186035,34.52667999267578,10.71949577331543,14.922266334547205,1
3.8499999999999943,-29.998796463012695,30.983713150024414,10.487491607666016,8.048978232514282,6.875856399536133,-4.184333801269531,-15.675840377807617,34.52560043334961,10.720900535583496,14.754390415957344,1
3.899999999999994,-29.6685733795166,30.763349533081055,10.493109703063965,8.314867572479438,7.420567512512207,-3.751293182373047,-15.59411907196045,34.52452087402344,10.722294807434082,14.568344926978227,1
3.949999999999994,-29.31476402282715,30.55730628967285,10.499150276184082,8.521930475918154,7.907780170440674,-3.176525115966797,-15.51447868347168,34.523468017578125,10.72367000579834,14.358910623704363,1
3.999999999999994,-28.937782287597656,30.372297286987305,10.505610466003418,8.663491002602367,8.307559967041016,-2.4577476978302,-15.434596061706543,34.52241897583008,10.725032806396484,14.126554720925364,1
4.049999999999994,-28.54050636291504,30.215682983398438,10.512447357177734,8.969837069689278,8.751161575317383,-1.9685395956039429,-15.356764793395996,34.52139663696289,10.7263765335083,13.869037884379571,1
4.099999999999993,-28.12261199951172,30.087242126464844,10.51961898803711,9.391606488858583,9.174999237060547,-2.0054080486297607,-15.278786659240723,34.5203742980957,10.727705001831055,13.587365830893637,1
4.149999999999993,-27.679731369018555,29.96916389465332,10.527161598205566,9.73610074486933,9.43781852722168,-2.391493082046509,-15.199250221252441,34.51932907104492,10.729043006896973,13.284066124955572,1
4.199999999999993,-27.21660804748535,29.845155715942383,10.535053253173828,10.01232574839609,9.582130432128906,-2.903350353240967,-15.11141586303711,34.51821517944336,10.730452537536621,12.975868470813152,1
4.249999999999993,-26.74138641357422,29.70596694946289,10.543183326721191,10.244826925559646,9.629304885864258,-3.497565746307373,-15.022554397583008,34.5169563293457,10.731877326965332,12.667937584009712,1
4.299999999999993,-26.259450912475586,29.54664421081543,10.551445960998535,10.427471145458794,9.550761222839355,-4.18510627746582,-14.92110538482666,34.515655517578125,10.733396530151367,12.379384179800379,1
4.3499999999999925,-25.776647567749023,29.361461639404297,10.55974006652832,10.554220779213336,9.323210716247559,-4.9466471672058105,-14.81129264831543,34.51447677612305,10.735090255737305,12.115798508905597,1
4.399999999999992,-25.299684524536133,29.145214080810547,10.56794548034668,10.621182601746646,8.933647155761719,-5.744516372680664,-14.694025993347168,34.512516021728516,10.736926078796387,11.886459649751185,1
4.449999999999992,-24.835947036743164,28.894210815429688,10.575937271118164,10.845493751276715,8.690224647521973,-6.488815784454346,-14.576924324035645,34.511024475097656,10.738837242126465,11.695988316823911,1
4.499999999999992,-24.386320114135742,28.606740951538086,10.583657264709473,11.233055352425938,8.848358154296875,-6.920122146606445,-14.456083297729492,34.50949478149414,10.740776062011719,11.552147246593206,1
4.549999999999992,-23.93604850769043,28.28797721862793,10.59132194519043,11.571085363256653,9.232366561889648,-6.975200653076172,-14.333876609802246,34.50803756713867,10.742765426635742,11.440754166387334,1
4.599999999999992,-23.47361946105957,27.9517822265625,10.599191665649414,11.842268086115249,9.664502143859863,-6.843735218048096,-14.206457138061523,34.50613784790039,10.744793891906738,11.350765398498824,1
4.6499999999999915,-22.995813369750977,27.610883712768555,10.607353210449219,12.064234205798433,10.12780475616455,-6.555403709411621,-14.075149536132812,34.504066467285156,10.746893882751465,11.273606863803092,1
4.699999999999991,-22.501012802124023,27.273704528808594,10.615824699401855,12.226837035031563,10.611721992492676,-6.073458671569824,-13.940560340881348,34.50193786621094,10.74905776977539,11.203959278805435,1
4.749999999999991,-21.986806869506836,26.95027732849121,10.62464714050293,12.321649607208352,11.075887680053711,-5.398866653442383,-13.802800178527832,34.50018310546875,10.751269340515137,11.134587678007117,1
4.799999999999991,-21.452009201049805,26.650978088378906,10.633840560913086,12.345928064754352,11.473114967346191,-4.559558391571045,-13.663596153259277,34.49851608276367,10.753520011901855,11.056366056544356,1
4.849999999999991,-20.897584915161133,26.385154724121094,10.643385887145996,12.302437526250275,11.764509201049805,-3.598095655441284,-13.522780418395996,34.49640655517578,10.755794525146484,10.962670643246348,1
4.899999999999991,-20.326589584350586,26.160396575927734,10.65323257446289,12.196060685057159,11.924442291259766,-2.5596039295196533,-13.37550163269043,34.4952392578125,10.75812816619873,10.852982366312174,1
4.94999999999999,-19.743741989135742,25.98225975036621,10.66329288482666,12.04650704918958,11.954927444458008,-1.4825794696807861,-13.228456497192383,34.49396514892578,10.760519027709961,10.719051909259315,1
4.99999999999999,-19.15462875366211,25.85431671142578,10.673468589782715,11.889103966978452,11.88306999206543,-0.37873566150665283,-13.08279037475586,34.49269485473633,10.76289176940918,10.558825609241978,1
5.04999999999999,-18.56399917602539,25.778913497924805,10.68366813659668,11.812427760479196,11.78757381439209,0.7658675909042358,-12.940361976623535,34.49137496948242,10.765229225158691,10.369777251410575,1
5.09999999999999,-17.974624633789062,25.758174896240234,10.693821907043457,11.927000336081418,11.77929401397705,1.8712481260299683,-12.798873901367188,34.48998260498047,10.767521858215332,10.15051040621017,1
5.14999999999999,-17.383787155151367,25.793380737304688,10.703947067260742,12.000296053340739,11.617965698242188,3.0049922466278076,-12.659904479980469,34.488563537597656,10.769781112670898,9.895517745893361,1
5.1999999999999895,-16.792287826538086,25.88446044921875,10.714064598083496,11.952316004617337,11.213128089904785,4.138069152832031,-12.52107048034668,34.487117767333984,10.772012710571289,9.604634847370718,1
5.249999999999989,-16.21232795715332,26.033039093017578,10.724021911621094,11.817341913800501,10.61529541015625,5.192790508270264,-12.38404655456543,34.48567199707031,10.774152755737305,9.279156292900517,1
